ID,fecundity,type,Time,avgCount,variance,stdev
45305,19.5,uninfecteds,3060,269.6,7864.778947,88.68358894
45306,19.5,uninfecteds,3070,274.65,8361.502632,91.44125235
45307,19.5,uninfecteds,3080,276.25,8840.197368,94.02232378
45308,19.5,uninfecteds,3090,276.95,9230.260526,96.07424486
45309,19.5,uninfecteds,3100,277,8727.789474,93.42263898
45310,19.5,uninfecteds,3110,275.65,8227.607895,90.70616239
45311,19.5,uninfecteds,3120,274.45,7768.471053,88.1389304
45312,19.5,uninfecteds,3130,274.35,8670.555263,93.1158164
45313,19.5,uninfecteds,3140,272.4,8704.042105,93.29545597
45314,19.5,uninfecteds,3150,271.25,8611.460526,92.7979554
45315,19.5,uninfecteds,3160,270.05,9466.260526,97.29470965
45316,19.5,uninfecteds,3170,264.75,9510.513158,97.5218599
45317,19.5,uninfecteds,3180,264.55,10347.52368,101.7227786
45318,19.5,uninfecteds,3190,259,11881.15789,109.0007243
45319,19.5,uninfecteds,3200,250,12028.21053,109.6731988
45320,19.5,uninfecteds,3210,247.7,12385.27368,111.2891445
45321,19.5,uninfecteds,3220,248,12712.73684,112.7507731
45322,19.5,uninfecteds,3230,250.65,13201.50263,114.8977921
45323,19.5,uninfecteds,3240,248.05,13450.15526,115.9748044
45324,19.5,uninfecteds,3250,244.25,13056.19737,114.2637185
45325,19.5,uninfecteds,3260,240.1,10914.41053,104.4720562
45326,19.5,uninfecteds,3270,231.35,11592.55526,107.6687293
45327,19.5,uninfecteds,3280,226.7,11612.11579,107.7595276
45328,19.5,uninfecteds,3290,219.75,10912.40789,104.4624712
45329,19.5,uninfecteds,3300,216,10671.57895,103.3033346
45330,19.5,uninfecteds,3310,211.6,10844.25263,104.1357414
45331,19.5,uninfecteds,3320,207.05,10901.31316,104.4093538
45332,19.5,uninfecteds,3330,198.15,10344.97632,101.7102567
45333,19.5,uninfecteds,3340,193.65,10521.71316,102.5754023
45334,19.5,uninfecteds,3350,188.6,10414.14737,102.0497299
45335,19.5,uninfecteds,3360,186.45,10376.89211,101.8670315
45336,19.5,uninfecteds,3370,177.35,10148.76579,100.7410829
45337,19.5,uninfecteds,3380,170.55,9387.628947,96.88977731
45338,19.5,uninfecteds,3390,161.55,7874.892105,88.74058883
45339,19.5,uninfecteds,3400,151.8,7078.8,84.13560483
45340,19.5,uninfecteds,3410,146.95,5936.155263,77.04644874
45341,19.5,uninfecteds,3420,138.8,5128.905263,71.61637566
45342,19.5,uninfecteds,3430,135.05,4548.05,67.43923191
45343,19.5,uninfecteds,3440,132.35,4172.45,64.59450441
45344,19.5,uninfecteds,3450,127.4,3627.305263,60.22711402
45345,19.5,uninfecteds,3460,121.95,2619.102632,51.17716905
45346,19.5,uninfecteds,3470,117.05,2194.892105,46.84967562
45347,19.5,uninfecteds,3480,111.85,1985.713158,44.56134152
45348,19.5,uninfecteds,3490,111,2087.157895,45.68542322
45349,19.5,uninfecteds,3500,111,1744.736842,41.77004719
45350,19.5,uninfecteds,3510,108.85,1954.976316,44.21511411
45351,19.5,uninfecteds,3520,108.4,1813.621053,42.58662998
45352,19.5,uninfecteds,3530,106.35,1792.344737,42.3360926
45353,19.5,uninfecteds,3540,103.85,1717.607895,41.44403328
45354,19.5,uninfecteds,3550,107.7,1952.536842,44.18751908
45355,19.5,uninfecteds,3560,109.2,1875.431579,43.30625335
45356,19.5,uninfecteds,3570,110.7,1881.168421,43.3724385
45357,19.5,uninfecteds,3580,111.95,2258.365789,47.52226625
45358,19.5,uninfecteds,3590,116.3,2568.221053,50.67761885
45359,19.5,uninfecteds,3600,120.05,2761.734211,52.55220462
45360,19.5,uninfecteds,3610,121.05,2632.997368,51.3127408
45361,19.5,uninfecteds,3620,123.85,2866.660526,53.54120401
45362,19.5,uninfecteds,3630,126.65,3027.818421,55.02561604
45363,19.5,uninfecteds,3640,127.4,2999.094737,54.76399124
45364,19.5,uninfecteds,3650,129.4,3253.410526,57.03867571
45365,19.5,uninfecteds,3660,133.65,3384.028947,58.1724071
45366,19.5,uninfecteds,3670,135.55,3716.892105,60.96631943
45367,19.5,uninfecteds,3680,140.75,3964.934211,62.96772356
45368,19.5,uninfecteds,3690,143.6,4200.568421,64.8117923
45369,19.5,uninfecteds,3700,148.65,4239.713158,65.11307978
45370,19.5,uninfecteds,3710,151.6,4056.673684,63.69202214
45371,19.5,uninfecteds,3720,152.25,4077.881579,63.85829295
45372,19.5,uninfecteds,3730,157.3,4670.431579,68.34055589
45373,19.5,uninfecteds,3740,163.05,4977.523684,70.55156755
45374,19.5,uninfecteds,3750,168,5367.789474,73.26519961
45375,19.5,uninfecteds,3760,174,5858.736842,76.54238592
45376,19.5,uninfecteds,3770,181.3,5722.957895,75.65023394
45377,19.5,uninfecteds,3780,185.35,5526.134211,74.33797287
45378,19.5,uninfecteds,3790,186.3,5182.852632,71.99203172
45379,19.5,uninfecteds,3800,189.85,5061.186842,71.14201882
45380,19.5,uninfecteds,3810,191.15,5036.028947,70.96498395
45381,19.5,uninfecteds,3820,195.65,5298.239474,72.78900654
45382,19.5,uninfecteds,3830,198.6,5713.305263,75.58640925
45383,19.5,uninfecteds,3840,202.9,5687.778947,75.41736503
45384,19.5,uninfecteds,3850,205.2,5693.010526,75.45204123
45385,19.5,uninfecteds,3860,206.6,5703.515789,75.52162465
45386,19.5,uninfecteds,3870,209,5978.842105,77.32297269
45387,19.5,uninfecteds,3880,211.55,5594.155263,74.79408575
45388,19.5,uninfecteds,3890,215.85,5005.292105,70.74808906
45389,19.5,uninfecteds,3900,216.15,4986.239474,70.61330947
45390,19.5,uninfecteds,3910,219,5419.263158,73.61564479
45391,19.5,uninfecteds,3920,217.7,5359.694737,73.20993605
45392,19.5,uninfecteds,3930,219.75,5959.460526,77.19754223
45393,19.5,uninfecteds,3940,224,6172.842105,78.56743667
45394,19.5,uninfecteds,3950,229.4,5807.094737,76.20429605
45395,19.5,uninfecteds,3960,226.85,5948.028947,77.12346561
45396,19.5,uninfecteds,3970,225.85,5997.502632,77.4435448
45397,19.5,uninfecteds,3980,225.45,6624.681579,81.39214691
45398,19.5,uninfecteds,3990,224.7,6773.063158,82.29862185
45399,19.5,uninfecteds,4000,223.55,6903.944737,83.08997976
45400,19.5,uninfecteds,4010,220.45,6811.734211,82.53323095
45401,19.5,uninfecteds,4020,218.95,7043.102632,83.92319484
45402,19.5,uninfecteds,4030,217.8,6869.747368,82.88393915
45403,19.5,uninfecteds,4040,217.75,6856.302632,82.80279362
45404,19.5,uninfecteds,4050,213.15,6488.028947,80.54830195
45405,19.5,uninfecteds,4060,212.8,6379.431579,79.87134392
45406,19.5,uninfecteds,4070,209.6,7642.357895,87.4205805
45407,19.5,uninfecteds,4080,205,7703.052632,87.76703613
45408,19.5,uninfecteds,4090,202.05,7389.944737,85.96478777
45409,19.5,uninfecteds,4100,195.35,7225.502632,85.0029566
45410,19.5,uninfecteds,4110,191.65,7468.239474,86.41897635
45411,19.5,uninfecteds,4120,187.85,7755.818421,88.06712452
45412,19.5,uninfecteds,4130,183.7,8085.905263,89.92166181
45413,19.5,uninfecteds,4140,180.05,8609.628947,92.78808624
45414,19.5,uninfecteds,4150,179.15,8750.871053,93.54609053
45415,19.5,uninfecteds,4160,173.15,8161.081579,90.33870477
45416,19.5,uninfecteds,4170,168,7791.578947,88.26992097
45417,19.5,uninfecteds,4180,168.4,7333.726316,85.63717835
45418,19.5,uninfecteds,4190,168.4,6954.568421,83.39405507
45419,19.5,uninfecteds,4200,166.25,6251.565789,79.06684381
45420,19.5,uninfecteds,4210,162.4,5702.673684,75.51604918
45421,19.5,uninfecteds,4220,159.65,4920.344737,70.14516902
45422,19.5,uninfecteds,4230,154.7,4349.8,65.95301358
45423,19.5,uninfecteds,4240,148.6,4322.252632,65.74384102
45424,19.5,uninfecteds,4250,145.85,4489.607895,67.00453637
45425,19.5,uninfecteds,4260,143.7,4596.221053,67.79543534
45426,19.5,uninfecteds,4270,140.85,4455.502632,66.74955155
45427,19.5,uninfecteds,4280,137.8,4620.378947,67.9733694
45428,19.5,uninfecteds,4290,138.2,4026.905263,63.4579015
45429,19.5,uninfecteds,4300,135.85,4278.134211,65.40744767
45430,19.5,uninfecteds,4310,131.95,4042.05,63.57711853
45431,19.5,uninfecteds,4320,130.25,4231.986842,65.05372274
45432,19.5,uninfecteds,4330,132.8,4734.168421,68.80529355
45433,19.5,uninfecteds,4340,132.7,4171.694737,64.58865796
45434,19.5,uninfecteds,4350,129.9,4108.621053,64.09852613
45435,19.5,uninfecteds,4360,131.2,3376.378947,58.10661707
45436,19.5,uninfecteds,4370,130.05,3303.313158,57.47445657
45437,19.5,uninfecteds,4380,127.5,3549.842105,59.5805514
45438,19.5,uninfecteds,4390,127.9,3240.094737,56.92183006
45439,19.5,uninfecteds,4400,125.8,2771.957895,52.64938646
45440,19.5,uninfecteds,4410,126.05,2978.892105,54.57922778
45441,19.5,uninfecteds,4420,127.6,2385.410526,48.84066468
45442,19.5,uninfecteds,4430,127,2229.052632,47.21284393
45443,19.5,uninfecteds,4440,125.55,2162.681579,46.5046404
45444,19.5,uninfecteds,4450,125.85,2074.871053,45.55075249
45445,19.5,uninfecteds,4460,126.15,2324.660526,48.2147335
45446,19.5,uninfecteds,4470,126.9,2489.568421,49.89557517
45447,19.5,uninfecteds,4480,128.9,2835.042105,53.24511344
45448,19.5,uninfecteds,4490,128.5,2799.947368,52.9145289
45449,19.5,uninfecteds,4500,131.05,2896.155263,53.81593875
45450,19.5,uninfecteds,4510,134.15,3272.765789,57.20809199
45451,19.5,uninfecteds,4520,136.95,3217.523684,56.72321997
45452,19.5,uninfecteds,4530,137.7,3047.063158,55.20020976
45453,19.5,uninfecteds,4540,142.1,3430.305263,58.56880794
45454,19.5,uninfecteds,4550,144.6,3358.568421,57.95315713
45455,19.5,uninfecteds,4560,146.7,2865.273684,53.52825127
45456,19.5,uninfecteds,4570,150,2714.421053,52.10010607
45457,19.5,uninfecteds,4580,152.55,2710.576316,52.06319541
45458,19.5,uninfecteds,4590,154.55,2558.786842,50.58445257
45459,19.5,uninfecteds,4600,156.6,2725.410526,52.20546453
45460,19.5,uninfecteds,4610,158.4,2704.042105,52.00040486
45461,19.5,uninfecteds,4620,163.4,2870.463158,53.5767035
45462,19.5,uninfecteds,4630,167.65,2979.292105,54.58289206
45463,19.5,uninfecteds,4640,168.75,2696.092105,51.92390688
45464,19.5,uninfecteds,4650,171.6,2809.2,53.00188676
45465,19.5,uninfecteds,4660,174.55,2469.839474,49.69747955
45466,19.5,uninfecteds,4670,180.45,2758.892105,52.52515688
45467,19.5,uninfecteds,4680,186.25,3021.25,54.96589852
45468,19.5,uninfecteds,4690,182.95,3439.418421,58.64655507
45469,19.5,uninfecteds,4700,183.65,3111.923684,55.78461871
45470,19.5,uninfecteds,4710,187.65,2982.028947,54.60795681
45471,19.5,uninfecteds,4720,189.5,3342.263158,57.81230974
45472,19.5,uninfecteds,4730,192.1,3349.252632,57.87272787
45473,19.5,uninfecteds,4740,196.1,3568.305263,59.73529328
45474,19.5,uninfecteds,4750,197.55,3895.418421,62.41328722
45475,19.5,uninfecteds,4760,201.65,4197.502632,64.7881365
45476,19.5,uninfecteds,4770,205.15,4928.239474,70.20142074
45477,19.5,uninfecteds,4780,207.2,5183.642105,71.99751458
45478,19.5,uninfecteds,4790,211.5,5331.947368,73.02018466
45479,19.5,uninfecteds,4800,213.75,5741.776316,75.77450967
45480,19.5,uninfecteds,4810,216.25,5718.934211,75.62363526
45481,19.5,uninfecteds,4820,216.55,5434.576316,73.71957892
45482,19.5,uninfecteds,4830,216.95,5983.102632,77.35051798
45483,19.5,uninfecteds,4840,216.95,6379.207895,79.86994363
45484,19.5,uninfecteds,4850,214.35,6751.186842,82.1656062
45485,19.5,uninfecteds,4860,212.9,6919.989474,83.1864741
45486,19.5,uninfecteds,4870,213.85,7459.081579,86.36597466
45487,19.5,uninfecteds,4880,212.3,7693.694737,87.71370894
45488,19.5,uninfecteds,4890,211.3,7728.221053,87.91030117
45489,19.5,uninfecteds,4900,209.85,7520.871053,86.72295574
45490,19.5,uninfecteds,4910,213.6,7716.568421,87.84400048
45491,19.5,uninfecteds,4920,213.1,7857.147368,88.64055149
45492,19.5,uninfecteds,4930,215.8,8019.431579,89.55127905
45493,19.5,uninfecteds,4940,216.9,8217.463158,90.65022426
45494,19.5,uninfecteds,4950,215.6,8146.778947,90.2595089
45495,19.5,uninfecteds,4960,214.95,8309.207895,91.15485667
45496,19.5,uninfecteds,4970,211.05,8300.892105,91.10923172
45497,19.5,uninfecteds,4980,209.6,8343.936842,91.34515226
45498,19.5,uninfecteds,4990,210.45,8587.734211,92.67002865
45499,19.5,uninfecteds,5000,208.95,9075.102632,95.26333309
45500,19.5,uninfecteds,5010,208.2,8975.852632,94.74097652
45501,19.5,uninfecteds,5020,204.2,9474.484211,97.3369622
45502,19.5,uninfecteds,5030,202.65,8835.081579,93.99511465
45503,19.5,uninfecteds,5040,196.05,8241.944737,90.78515703
45504,19.5,uninfecteds,5050,192.1,8238.410526,90.76569025
45505,19.5,uninfecteds,5060,189.45,7328.260526,85.60525992
45506,19.5,uninfecteds,5070,184.1,6193.568421,78.69922758
45507,19.5,uninfecteds,5080,174.5,5119.105263,71.54792284
45508,19.5,uninfecteds,5090,169.75,5307.25,72.85087508
45509,19.5,uninfecteds,5100,165.1,4944.094737,70.314257
45510,19.5,uninfecteds,5110,160.45,4399.628947,66.32969883
45511,19.5,uninfecteds,5120,157.4,4530.252632,67.30715141
45512,19.5,uninfecteds,5130,156.9,4624.094737,68.00069659
45513,19.5,uninfecteds,5140,153.2,3921.536842,62.62217532
45514,19.5,uninfecteds,5150,151.95,4144.681579,64.37920145
45515,19.5,uninfecteds,5160,149.45,4197.313158,64.78667423
45516,19.5,uninfecteds,5170,149.9,4075.147368,63.83688094
45517,19.5,uninfecteds,5180,148.2,4608.273684,67.88426684
45518,19.5,uninfecteds,5190,140.8,4171.010526,64.58336106
45519,19.5,uninfecteds,5200,139.6,4105.831579,64.07676317
45520,19.5,uninfecteds,5210,139.15,3775.713158,61.44683196
45521,19.5,uninfecteds,5220,138.75,3634.934211,60.29041558
45522,19.5,uninfecteds,5230,137.1,3758.831579,61.3093107
45523,19.5,uninfecteds,5240,133.6,3825.726316,61.85245602
45524,19.5,uninfecteds,5250,134.5,4481.315789,66.94263058
45525,19.5,uninfecteds,5260,131.85,4462.239474,66.79999606
45526,19.5,uninfecteds,5270,133.45,4969.523684,70.49484864
45527,19.5,uninfecteds,5280,131.4,4255.410526,65.2335077
45528,19.5,uninfecteds,5290,133.05,4288.576316,65.48722254
45529,19.5,uninfecteds,5300,134.25,4552.828947,67.47465411
45530,19.5,uninfecteds,5310,136.5,4135.105263,64.30478414
45531,19.5,uninfecteds,5320,137.75,4180.618421,64.65770195
45532,19.5,uninfecteds,5330,137.95,4027.839474,63.46526194
45533,19.5,uninfecteds,5340,139.7,3945.589474,62.81392739
45534,19.5,uninfecteds,5350,139.35,3914.344737,62.56472438
45535,19.5,uninfecteds,5360,138.8,3690.905263,60.75282103
45536,19.5,uninfecteds,5370,137.3,3586.536842,59.88770193
45537,19.5,uninfecteds,5380,138.9,3620.305263,60.1689726
45538,19.5,uninfecteds,5390,142.15,3370.765789,58.05829647
45539,19.5,uninfecteds,5400,146.25,3725.144737,61.0339638
45540,19.5,uninfecteds,5410,147.3,3082.642105,55.52154632
45541,19.5,uninfecteds,5420,150.8,2680.273684,51.77135969
45542,19.5,uninfecteds,5430,159.05,2339.628947,48.36971105
45543,19.5,uninfecteds,5440,159,1890.947368,43.48502465
45544,19.5,uninfecteds,5450,162.75,2175.986842,46.64747412
45545,19.5,uninfecteds,5460,163.65,2181.081579,46.70205112
45546,19.5,uninfecteds,5470,167.2,2454.378947,49.54168898
45547,19.5,uninfecteds,5480,169.25,2701.671053,51.97760145
45548,19.5,uninfecteds,5490,170,2992.631579,54.70495022
45549,19.5,uninfecteds,5500,174.2,3655.115789,60.45755362
45550,19.5,uninfecteds,5510,179.55,3797.944737,61.62746739
45551,19.5,uninfecteds,5520,182.8,3926.905263,62.66502424
45552,19.5,uninfecteds,5530,184.2,3617.326316,60.14421265
45553,19.5,uninfecteds,5540,185.75,3723.671053,61.02188995
45554,19.5,uninfecteds,5550,188.45,3460.576316,58.82666331
45555,19.5,uninfecteds,5560,191.75,3681.355263,60.67417295
45556,19.5,uninfecteds,5570,195.35,3881.713158,62.30339604
45557,19.5,uninfecteds,5580,198.15,3782.45,61.50162599
45558,19.5,uninfecteds,5590,201.15,3954.134211,62.88190686
45559,19.5,uninfecteds,5600,201.15,3689.397368,60.74040968
45560,19.5,uninfecteds,5610,203.2,4174.905263,64.61350682
45561,19.5,uninfecteds,5620,205.65,4489.502632,67.00375088
45562,19.5,uninfecteds,5630,207.4,4375.831579,66.15006862
45563,19.5,uninfecteds,5640,211.35,4635.186842,68.0822065
45564,19.5,uninfecteds,5650,219.2,5351.431579,73.15347961
45565,19.5,uninfecteds,5660,219.95,5175.418421,71.94038102
45566,19.5,uninfecteds,5670,223.5,5354.789474,73.17642704
45567,19.5,uninfecteds,5680,224.25,5233.460526,72.34266049
45568,19.5,uninfecteds,5690,227.1,5582.410526,74.71553069
45569,19.5,uninfecteds,5700,231.05,5980.365789,77.33282479
45570,19.5,uninfecteds,5710,233.25,6064.092105,77.87228072
45571,19.5,uninfecteds,5720,238.55,6457.313158,80.35740886
45572,19.5,uninfecteds,5730,238.75,6610.513158,81.30506231
45573,19.5,uninfecteds,5740,238.65,6718.976316,81.96936206
45574,19.5,uninfecteds,5750,238.45,6964.997368,83.45655977
45575,19.5,uninfecteds,5760,240.65,7745.397368,88.00793924
45576,19.5,uninfecteds,5770,241.3,8277.063158,90.97836643
45577,19.5,uninfecteds,5780,243.8,8851.536842,94.08260648
45578,19.5,uninfecteds,5790,238.25,9103.776316,95.41371136
45579,19.5,uninfecteds,5800,236.35,9838.555263,99.1894917
45580,19.5,uninfecteds,5810,233.25,11151.98684,105.602968
45581,19.5,uninfecteds,5820,230.45,12411.52368,111.4070181
45582,19.5,uninfecteds,5830,230.4,12990.88421,113.9775601
45583,19.5,uninfecteds,5840,226.55,13800.05,117.4736141
45584,19.5,uninfecteds,5850,224.5,13638.68421,116.7847773
45585,19.5,uninfecteds,5860,223.45,14272.68158,119.4683288
45586,19.5,uninfecteds,5870,225.2,14525.32632,120.5210617
45587,19.5,uninfecteds,5880,222.05,14390.26053,119.959412
45588,19.5,uninfecteds,5890,220.65,13901.81842,117.9059728
45589,19.5,uninfecteds,5900,216.85,14181.18684,119.0847885
45590,19.5,uninfecteds,5910,213.8,13602.48421,116.6296884
45591,19.5,uninfecteds,5920,214.45,13524.89211,116.2965696
45592,19.5,uninfecteds,5930,211.8,12769.95789,113.0042384
45593,19.5,uninfecteds,5940,205.45,12336.99737,111.0720368
45594,19.5,uninfecteds,5950,198.65,11913.81842,109.1504394
45595,19.5,uninfecteds,5960,191.15,10738.02895,103.6244611
45596,19.5,uninfecteds,5970,188.5,10185.84211,100.924933
45597,19.5,uninfecteds,5980,185.65,9366.976316,96.78314066
45598,19.5,uninfecteds,5990,176.5,7979.210526,89.32642681
45599,19.5,uninfecteds,6000,170.5,6789.631579,82.39922074
45600,19.5,uninfecteds,6010,165.9,6147.778947,78.40777351
45601,19.5,uninfecteds,6020,163.35,4992.028947,70.65429178
45602,19.5,uninfecteds,6030,156.05,3956.05,62.89713825
45603,19.5,uninfecteds,6040,151.4,2969.831579,54.49616114
45604,19.5,uninfecteds,6050,147.15,2681.818421,51.78627638
45605,19.5,uninfecteds,6060,143.3,1853.905263,43.05700016
45606,19.5,uninfecteds,6070,138.8,1821.326316,42.67699985
45607,19.5,uninfecteds,6080,133,1640.315789,40.50081221
45608,19.5,uninfecteds,6090,133.5,1693.736842,41.15503423
45609,19.5,uninfecteds,6100,133.5,1800.263158,42.4295081
45610,19.5,uninfecteds,6110,133.25,1780.407895,42.19487996
45611,19.5,uninfecteds,6120,132.2,1876.484211,43.31840499
45612,19.5,uninfecteds,6130,130.05,2001.102632,44.73368565
45613,19.5,uninfecteds,6140,129.6,1916.989474,43.78343835
45614,19.5,uninfecteds,6150,130.2,1998.378947,44.70323196
45615,19.5,uninfecteds,6160,132.4,2174.147368,46.6277532
45616,19.5,uninfecteds,6170,132.5,2313.315789,48.09694158
45617,19.5,uninfecteds,6180,130.8,2506.8,50.06795382
45618,19.5,uninfecteds,6190,132.65,2878.660526,53.6531502
45619,19.5,uninfecteds,6200,131.05,2666.681579,51.63992234
45620,19.5,uninfecteds,6210,135.65,3137.923684,56.01717312
45621,19.5,uninfecteds,6220,137.55,3472.786842,58.93035586
45622,19.5,uninfecteds,6230,138.2,3746.8,61.2111101
45623,19.5,uninfecteds,6240,138.4,4265.831579,65.31333385
45624,19.5,uninfecteds,6250,139.95,4282.260526,65.43898323
45625,19.5,uninfecteds,6260,140.4,3947.2,62.8267459
45626,19.5,uninfecteds,6270,141.5,3873,62.23343153
45627,19.5,uninfecteds,6280,143.4,3842.463158,61.98760487
45628,19.5,uninfecteds,6290,144.4,3620.042105,60.16678573
45629,19.5,uninfecteds,6300,148,3685.789474,60.71070312
45630,19.5,uninfecteds,6310,147.35,3799.923684,61.64352102
45631,19.5,uninfecteds,6320,145.9,4006.305263,63.29538106
45632,19.5,uninfecteds,6330,150.3,4539.484211,67.37569451
45633,19.5,uninfecteds,6340,149.75,4785.776316,69.17930555
45634,19.5,uninfecteds,6350,148,4883.789474,69.8841146
45635,19.5,uninfecteds,6360,150.85,4554.344737,67.48588546
45636,19.5,uninfecteds,6370,151.8,4618.694737,67.96097952
45637,19.5,uninfecteds,6380,155.5,5017.315789,70.83301342
45638,19.5,uninfecteds,6390,157.6,5064.252632,71.16356253
45639,19.5,uninfecteds,6400,162.3,4718.221053,68.68930814
45640,19.5,uninfecteds,6410,166.45,4707.207895,68.60909484
45641,19.5,uninfecteds,6420,168.4,5308.252632,72.85775615
45642,19.5,uninfecteds,6430,171.3,5727.273684,75.67875319
45643,19.5,uninfecteds,6440,174.1,4848.936842,69.63430794
45644,19.5,uninfecteds,6450,174.25,4794.828947,69.24470339
45645,19.5,uninfecteds,6460,178,5151.368421,71.77303408
45646,19.5,uninfecteds,6470,177.7,4641.168421,68.12612143
45647,19.5,uninfecteds,6480,183.4,4246.673684,65.16650738
45648,19.5,uninfecteds,6490,186.3,4050.431579,63.64300102
45649,19.5,uninfecteds,6500,191.8,4376.378947,66.15420582
45650,19.5,uninfecteds,6510,191.25,3876.618421,62.2624961
45651,19.5,uninfecteds,6520,194.1,3746.831579,61.21136805
45652,19.5,uninfecteds,6530,199,4338,65.8634952
45653,19.5,uninfecteds,6540,200.75,4207.144737,64.8625064
45654,19.5,uninfecteds,6550,201.6,4166.042105,64.54488442
45655,19.5,uninfecteds,6560,202.6,3996.989474,63.22174842
45656,19.5,uninfecteds,6570,205.8,4124.484211,64.22214735
45657,19.5,uninfecteds,6580,209.65,3949.081579,62.84171846
45658,19.5,uninfecteds,6590,212.55,4011.418421,63.33575942
45659,19.5,uninfecteds,6600,216.5,3977.315789,63.0659638
45660,19.5,uninfecteds,6610,216.95,3966.155263,62.97741868
45661,19.5,uninfecteds,6620,217.25,4221.776316,64.9751977
45662,19.5,uninfecteds,6630,212.9,4288.094737,65.48354554
45663,19.5,uninfecteds,6640,211.45,4461.628947,66.7954261
45664,19.5,uninfecteds,6650,210.85,4455.607895,66.75034003
45665,19.5,uninfecteds,6660,207.85,4313.818421,65.6796652
45666,19.5,uninfecteds,6670,209.45,4819.734211,69.42430562
45667,19.5,uninfecteds,6680,208.35,5793.923684,76.11782764
45668,19.5,uninfecteds,6690,205,5713.263158,75.58613072
45669,19.5,uninfecteds,6700,203.45,5523.944737,74.32324493
45670,19.5,uninfecteds,6710,202.95,4833.418421,69.52279066
45671,19.5,uninfecteds,6720,196,4404.631579,66.36739846
45672,19.5,uninfecteds,6730,195.8,4570.589474,67.60613488
45673,19.5,uninfecteds,6740,195.95,4350.892105,65.96129248
45674,19.5,uninfecteds,6750,195.45,4089.102632,63.94609161
45675,19.5,uninfecteds,6760,191.35,4113.818421,64.13905535
45676,19.5,uninfecteds,6770,191.55,4729.207895,68.76923654
45677,19.5,uninfecteds,6780,191.4,4921.726316,70.15501633
45678,19.5,uninfecteds,6790,188.65,5130.976316,71.63083356
45679,19.5,uninfecteds,6800,187.05,5006.892105,70.75939588
45680,19.5,uninfecteds,6810,185.3,5422.536842,73.63787641
45681,19.5,uninfecteds,6820,184.9,5496.515789,74.13849061
45682,19.5,uninfecteds,6830,182.6,5614.357895,74.92901904
45683,19.5,uninfecteds,6840,181.2,5632.273684,75.04847556
45684,19.5,uninfecteds,6850,181.25,5688.723684,75.42362816
45685,19.5,uninfecteds,6860,178.05,5656.05,75.20671513
45686,19.5,uninfecteds,6870,175.9,5889.884211,76.74558105
45687,19.5,uninfecteds,6880,173.5,5856.263158,76.52622529
45688,19.5,uninfecteds,6890,169.95,5500.681579,74.16657993
45689,19.5,uninfecteds,6900,167.35,5633.292105,75.05526034
45690,19.5,uninfecteds,6910,166.4,5403.621053,73.5093263
45691,19.5,uninfecteds,6920,166.05,5959.734211,77.19931483
45692,19.5,uninfecteds,6930,163.05,5727.313158,75.67901399
45693,19.5,uninfecteds,6940,161.6,5528.042105,74.35080434
45694,19.5,uninfecteds,6950,161.3,5112.431579,71.50126977
45695,19.5,uninfecteds,6960,158.05,4330.365789,65.80551489
45696,19.5,uninfecteds,6970,155.05,3688.365789,60.73191739
45697,19.5,uninfecteds,6980,148.75,2819.460526,53.09859251
45698,19.5,uninfecteds,6990,151.15,2878.028947,53.64726412
45699,19.5,uninfecteds,7000,149.55,2830.786842,53.20513925
45700,19.5,uninfecteds,7010,149.7,2574.221053,50.73678205
45701,19.5,uninfecteds,7020,149.75,2316.197368,48.12688821
45702,19.5,uninfecteds,7030,150.85,2121.502632,46.05977238
45703,19.5,uninfecteds,7040,150.5,2182.473684,46.71695286
45704,19.5,uninfecteds,7050,150.05,2130.786842,46.16044673
45705,19.5,uninfecteds,7060,150.8,2079.326316,45.59963065
45706,19.5,uninfecteds,7070,150.55,1941.102632,44.05794629
45707,19.5,uninfecteds,7080,147.1,1819.252632,42.65269782
45708,19.5,uninfecteds,7090,145.15,1903.923684,43.63397397
45709,19.5,uninfecteds,7100,144.4,1865.2,43.18796129
45710,19.5,uninfecteds,7110,142.65,2046.239474,45.23537856
45711,19.5,uninfecteds,7120,145.45,2064.997368,45.44224211
45712,19.5,uninfecteds,7130,147.4,2215.726316,47.07150216
45713,19.5,uninfecteds,7140,148.3,2533.8,50.33686522
45714,19.5,uninfecteds,7150,148.1,2699.884211,51.96041003
45715,19.5,uninfecteds,7160,147.2,3095.010526,55.63281879
45716,19.5,uninfecteds,7170,146.45,3312.155263,57.55132721
45717,19.5,uninfecteds,7180,149.7,3608.010526,60.06671729
45718,19.5,uninfecteds,7190,153.7,3670.747368,60.586693
45719,19.5,uninfecteds,7200,157.4,3950.884211,62.85605946
45720,19.5,uninfecteds,7210,161.05,3954.260526,62.88291124
45721,19.5,uninfecteds,7220,163.75,4441.25,66.64270403
45722,19.5,uninfecteds,7230,164.3,4168.431579,64.56339194
45723,19.5,uninfecteds,7240,164.9,4566.831579,67.57833661
45724,19.5,uninfecteds,7250,167.55,4481.102632,66.94103847
45725,19.5,uninfecteds,7260,168.95,4474.997368,66.89542113
45726,19.5,uninfecteds,7270,167.95,4784.365789,69.16911008
45727,19.5,uninfecteds,7280,167.95,4247.313158,65.17141366
45728,19.5,uninfecteds,7290,169.7,4171.484211,64.58702819
45729,19.5,uninfecteds,7300,174.2,4670.694737,68.3424812
